# Vat.gr.1291 — Predicted Table: Handy Tables Oblique Ascensions Klima V
# Model: flat
# Klima: 5  (Byzantium/Hellespont, φ≈41°N, longest day 15h)
# Scan date: 2026-05-17
# RMSE estimates: anaph=0.800°  hour=0.590h  chron=20.9min
# STATUS: ALL VALUES ARE MODEL PREDICTIONS — verify against manuscript images
# Uncertain cells in actual transcriptions should be compared to these predictions
# Column *_raw: [unread] — Greek numeral not yet read from image
# Column *_dec: [pred_flat] — predicted decimal value
#
sign	deg	anaph_deg_raw	anaph_min_raw	hour_raw	chron_raw	deg_dec	anaph_dec	hour_dec	chron_dec
Scorpio	ιβ	[unread]	[unread]	[unread]	[unread]	12	163;36[pred_flat]	13[pred_flat]	26[pred_flat]
Scorpio	ιγ	[unread]	[unread]	[unread]	[unread]	13	164;26[pred_flat]	13[pred_flat]	26[pred_flat]
Scorpio	ιδ	[unread]	[unread]	[unread]	[unread]	14	165;16[pred_flat]	14[pred_flat]	26[pred_flat]
Scorpio	ιε	[unread]	[unread]	[unread]	[unread]	15	166;06[pred_flat]	14[pred_flat]	26[pred_flat]
Scorpio	ιϛ	[unread]	[unread]	[unread]	[unread]	16	166;56[pred_flat]	14[pred_flat]	26[pred_flat]
Scorpio	ιζ	[unread]	[unread]	[unread]	[unread]	17	167;46[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	ιη	[unread]	[unread]	[unread]	[unread]	18	168;36[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	ιθ	[unread]	[unread]	[unread]	[unread]	19	169;26[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κ	[unread]	[unread]	[unread]	[unread]	20	170;16[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κα	[unread]	[unread]	[unread]	[unread]	21	171;06[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κβ	[unread]	[unread]	[unread]	[unread]	22	171;56[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κγ	[unread]	[unread]	[unread]	[unread]	23	172;46[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κδ	[unread]	[unread]	[unread]	[unread]	24	173;35[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κε	[unread]	[unread]	[unread]	[unread]	25	174;25[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κϛ	[unread]	[unread]	[unread]	[unread]	26	175;15[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κζ	[unread]	[unread]	[unread]	[unread]	27	176;05[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κη	[unread]	[unread]	[unread]	[unread]	28	176;55[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	κθ	[unread]	[unread]	[unread]	[unread]	29	177;45[pred_flat]	14[pred_flat]	27[pred_flat]
Scorpio	λ	[unread]	[unread]	[unread]	[unread]	30	178;35[pred_flat]	14[pred_flat]	27[pred_flat]
# === SAGITTARIUS (ΤΟΞΟΤΗΣ) ===
Sagittarius	α	[unread]	[unread]	[unread]	[unread]	1	179;25[pred_flat]	14[pred_flat]	28[pred_flat]
Sagittarius	β	[unread]	[unread]	[unread]	[unread]	2	180;15[pred_flat]	14[pred_flat]	28[pred_flat]
Sagittarius	γ	[unread]	[unread]	[unread]	[unread]	3	181;05[pred_flat]	14[pred_flat]	28[pred_flat]
Sagittarius	δ	[unread]	[unread]	[unread]	[unread]	4	181;55[pred_flat]	14[pred_flat]	28[pred_flat]
Sagittarius	ε	[unread]	[unread]	[unread]	[unread]	5	182;45[pred_flat]	14[pred_flat]	28[pred_flat]
Sagittarius	ϛ	[unread]	[unread]	[unread]	[unread]	6	183;35[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ζ	[unread]	[unread]	[unread]	[unread]	7	184;24[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	η	[unread]	[unread]	[unread]	[unread]	8	185;14[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	θ	[unread]	[unread]	[unread]	[unread]	9	186;04[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ι	[unread]	[unread]	[unread]	[unread]	10	186;54[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ια	[unread]	[unread]	[unread]	[unread]	11	187;44[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ιβ	[unread]	[unread]	[unread]	[unread]	12	188;34[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ιγ	[unread]	[unread]	[unread]	[unread]	13	189;24[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ιδ	[unread]	[unread]	[unread]	[unread]	14	190;14[pred_flat]	15[pred_flat]	28[pred_flat]
Sagittarius	ιε	[unread]	[unread]	[unread]	[unread]	15	191;04[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	ιϛ	[unread]	[unread]	[unread]	[unread]	16	191;54[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	ιζ	[unread]	[unread]	[unread]	[unread]	17	192;44[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	ιη	[unread]	[unread]	[unread]	[unread]	18	193;34[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	ιθ	[unread]	[unread]	[unread]	[unread]	19	194;24[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κ	[unread]	[unread]	[unread]	[unread]	20	195;13[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κα	[unread]	[unread]	[unread]	[unread]	21	196;03[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κβ	[unread]	[unread]	[unread]	[unread]	22	196;53[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κγ	[unread]	[unread]	[unread]	[unread]	23	197;43[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κδ	[unread]	[unread]	[unread]	[unread]	24	198;33[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κε	[unread]	[unread]	[unread]	[unread]	25	199;23[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κϛ	[unread]	[unread]	[unread]	[unread]	26	200;13[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κζ	[unread]	[unread]	[unread]	[unread]	27	201;03[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κη	[unread]	[unread]	[unread]	[unread]	28	201;53[pred_flat]	15[pred_flat]	29[pred_flat]
Sagittarius	κθ	[unread]	[unread]	[unread]	[unread]	29	202;43[pred_flat]	16[pred_flat]	30[pred_flat]
Sagittarius	λ	[unread]	[unread]	[unread]	[unread]	30	203;33[pred_flat]	16[pred_flat]	30[pred_flat]
# === CAPRICORN (ΑΙΓΟΚΕΡΩΣ) ===
Capricorn	α	[unread]	[unread]	[unread]	[unread]	1	204;23[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	β	[unread]	[unread]	[unread]	[unread]	2	205;13[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	γ	[unread]	[unread]	[unread]	[unread]	3	206;02[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	δ	[unread]	[unread]	[unread]	[unread]	4	206;52[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ε	[unread]	[unread]	[unread]	[unread]	5	207;42[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ϛ	[unread]	[unread]	[unread]	[unread]	6	208;32[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ζ	[unread]	[unread]	[unread]	[unread]	7	209;22[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	η	[unread]	[unread]	[unread]	[unread]	8	210;12[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	θ	[unread]	[unread]	[unread]	[unread]	9	211;02[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ι	[unread]	[unread]	[unread]	[unread]	10	211;52[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ια	[unread]	[unread]	[unread]	[unread]	11	212;42[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ιβ	[unread]	[unread]	[unread]	[unread]	12	213;32[pred_flat]	16[pred_flat]	30[pred_flat]
Capricorn	ιγ	[unread]	[unread]	[unread]	[unread]	13	214;22[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιδ	[unread]	[unread]	[unread]	[unread]	14	215;12[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιε	[unread]	[unread]	[unread]	[unread]	15	216;02[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιϛ	[unread]	[unread]	[unread]	[unread]	16	216;51[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιζ	[unread]	[unread]	[unread]	[unread]	17	217;41[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιη	[unread]	[unread]	[unread]	[unread]	18	218;31[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	ιθ	[unread]	[unread]	[unread]	[unread]	19	219;21[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	κ	[unread]	[unread]	[unread]	[unread]	20	220;11[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	κα	[unread]	[unread]	[unread]	[unread]	21	221;01[pred_flat]	16[pred_flat]	31[pred_flat]
Capricorn	κβ	[unread]	[unread]	[unread]	[unread]	22	221;51[pred_flat]	17[pred_flat]	31[pred_flat]
Capricorn	κγ	[unread]	[unread]	[unread]	[unread]	23	222;41[pred_flat]	17[pred_flat]	31[pred_flat]
Capricorn	κδ	[unread]	[unread]	[unread]	[unread]	24	223;31[pred_flat]	17[pred_flat]	31[pred_flat]
Capricorn	κε	[unread]	[unread]	[unread]	[unread]	25	224;21[pred_flat]	17[pred_flat]	31[pred_flat]
Capricorn	κϛ	[unread]	[unread]	[unread]	[unread]	26	225;11[pred_flat]	17[pred_flat]	31[pred_flat]
Capricorn	κζ	[unread]	[unread]	[unread]	[unread]	27	226;01[pred_flat]	17[pred_flat]	32[pred_flat]
Capricorn	κη	[unread]	[unread]	[unread]	[unread]	28	226;50[pred_flat]	17[pred_flat]	32[pred_flat]
Capricorn	κθ	[unread]	[unread]	[unread]	[unread]	29	227;40[pred_flat]	17[pred_flat]	32[pred_flat]
Capricorn	λ	[unread]	[unread]	[unread]	[unread]	30	228;30[pred_flat]	17[pred_flat]	32[pred_flat]
# === AQUARIUS (ΥΔΡΟΧΟΟΣ) ===
Aquarius	α	[unread]	[unread]	[unread]	[unread]	1	229;20[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	β	[unread]	[unread]	[unread]	[unread]	2	230;10[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	γ	[unread]	[unread]	[unread]	[unread]	3	231;00[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	δ	[unread]	[unread]	[unread]	[unread]	4	231;50[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	ε	[unread]	[unread]	[unread]	[unread]	5	232;40[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	ϛ	[unread]	[unread]	[unread]	[unread]	6	233;30[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	ζ	[unread]	[unread]	[unread]	[unread]	7	234;20[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	η	[unread]	[unread]	[unread]	[unread]	8	235;10[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	θ	[unread]	[unread]	[unread]	[unread]	9	236;00[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	ι	[unread]	[unread]	[unread]	[unread]	10	236;50[pred_flat]	17[pred_flat]	32[pred_flat]
Aquarius	ια	[unread]	[unread]	[unread]	[unread]	11	237;39[pred_flat]	17[pred_flat]	33[pred_flat]
Aquarius	ιβ	[unread]	[unread]	[unread]	[unread]	12	238;29[pred_flat]	17[pred_flat]	33[pred_flat]
Aquarius	ιγ	[unread]	[unread]	[unread]	[unread]	13	239;19[pred_flat]	17[pred_flat]	33[pred_flat]
Aquarius	ιδ	[unread]	[unread]	[unread]	[unread]	14	240;09[pred_flat]	18[pred_flat]	33[pred_flat]
Aquarius	ιε	[unread]	[unread]	[unread]	[unread]	15	240;59[pred_flat]	18[pred_flat]	33[pred_flat]
Aquarius	ιϛ	[unread]	[unread]	[unread]	[unread]	16	241;49[pred_flat]	18[pred_flat]	33[pred_flat]
Aquarius	ιζ	[unread]	[unread]	[unread]	[unread]	17	242;39[pred_flat]	18[pred_flat]	33[pred_flat]
Aquarius	ιη	[unread]	[unread]	[unread]	[unread]	18	243;32[pred_flat]	18[pred_flat]	33[pred_flat]
Aquarius	ιθ	[unread]	[unread]	[unread]	[unread]	19	244;40[pred_flat]	18[pred_flat]	32[pred_flat]
Aquarius	κ	[unread]	[unread]	[unread]	[unread]	20	245;47[pred_flat]	18[pred_flat]	31[pred_flat]
Aquarius	κα	[unread]	[unread]	[unread]	[unread]	21	246;55[pred_flat]	18[pred_flat]	31[pred_flat]
Aquarius	κβ	[unread]	[unread]	[unread]	[unread]	22	248;03[pred_flat]	18[pred_flat]	30[pred_flat]
Aquarius	κγ	[unread]	[unread]	[unread]	[unread]	23	249;10[pred_flat]	18[pred_flat]	29[pred_flat]
Aquarius	κδ	[unread]	[unread]	[unread]	[unread]	24	250;18[pred_flat]	18[pred_flat]	29[pred_flat]
Aquarius	κε	[unread]	[unread]	[unread]	[unread]	25	251;26[pred_flat]	18[pred_flat]	28[pred_flat]
Aquarius	κϛ	[unread]	[unread]	[unread]	[unread]	26	252;34[pred_flat]	18[pred_flat]	27[pred_flat]
Aquarius	κζ	[unread]	[unread]	[unread]	[unread]	27	253;41[pred_flat]	18[pred_flat]	26[pred_flat]
Aquarius	κη	[unread]	[unread]	[unread]	[unread]	28	254;49[pred_flat]	18[pred_flat]	26[pred_flat]
Aquarius	κθ	[unread]	[unread]	[unread]	[unread]	29	255;57[pred_flat]	18[pred_flat]	25[pred_flat]
Aquarius	λ	[unread]	[unread]	[unread]	[unread]	30	257;05[pred_flat]	18[pred_flat]	24[pred_flat]
# === PISCES (ΙΧΘΥΕΣ) ===
Pisces	α	[unread]	[unread]	[unread]	[unread]	1	258;12[pred_flat]	18[pred_flat]	23[pred_flat]
Pisces	β	[unread]	[unread]	[unread]	[unread]	2	259;20[pred_flat]	18[pred_flat]	23[pred_flat]
Pisces	γ	[unread]	[unread]	[unread]	[unread]	3	260;28[pred_flat]	18[pred_flat]	22[pred_flat]
Pisces	δ	[unread]	[unread]	[unread]	[unread]	4	261;35[pred_flat]	18[pred_flat]	21[pred_flat]
Pisces	ε	[unread]	[unread]	[unread]	[unread]	5	262;43[pred_flat]	18[pred_flat]	21[pred_flat]
Pisces	ϛ	[unread]	[unread]	[unread]	[unread]	6	263;51[pred_flat]	18[pred_flat]	20[pred_flat]
Pisces	ζ	[unread]	[unread]	[unread]	[unread]	7	264;59[pred_flat]	18[pred_flat]	19[pred_flat]
Pisces	η	[unread]	[unread]	[unread]	[unread]	8	266;06[pred_flat]	18[pred_flat]	18[pred_flat]
Pisces	θ	[unread]	[unread]	[unread]	[unread]	9	267;11[pred_flat]	18[pred_flat]	18[pred_flat]
Pisces	ι	[unread]	[unread]	[unread]	[unread]	10	268;07[pred_flat]	18[pred_flat]	18[pred_flat]
Pisces	ια	[unread]	[unread]	[unread]	[unread]	11	269;03[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιβ	[unread]	[unread]	[unread]	[unread]	12	269;53[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιγ	[unread]	[unread]	[unread]	[unread]	13	270;44[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιδ	[unread]	[unread]	[unread]	[unread]	14	271;35[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιε	[unread]	[unread]	[unread]	[unread]	15	272;26[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιϛ	[unread]	[unread]	[unread]	[unread]	16	273;17[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιζ	[unread]	[unread]	[unread]	[unread]	17	274;08[pred_flat]	18[pred_flat]	17[pred_flat]
Pisces	ιη	[unread]	[unread]	[unread]	[unread]	18	274;58[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	ιθ	[unread]	[unread]	[unread]	[unread]	19	275;49[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κ	[unread]	[unread]	[unread]	[unread]	20	276;40[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κα	[unread]	[unread]	[unread]	[unread]	21	277;31[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κβ	[unread]	[unread]	[unread]	[unread]	22	278;22[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κγ	[unread]	[unread]	[unread]	[unread]	23	279;13[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κδ	[unread]	[unread]	[unread]	[unread]	24	280;04[pred_flat]	18[pred_flat]	16[pred_flat]
Pisces	κε	[unread]	[unread]	[unread]	[unread]	25	280;54[pred_flat]	18[pred_flat]	15[pred_flat]
Pisces	κϛ	[unread]	[unread]	[unread]	[unread]	26	281;45[pred_flat]	18[pred_flat]	15[pred_flat]
Pisces	κζ	[unread]	[unread]	[unread]	[unread]	27	282;36[pred_flat]	18[pred_flat]	15[pred_flat]
Pisces	κη	[unread]	[unread]	[unread]	[unread]	28	283;27[pred_flat]	18[pred_flat]	15[pred_flat]
Pisces	κθ	[unread]	[unread]	[unread]	[unread]	29	284;18[pred_flat]	18[pred_flat]	15[pred_flat]
Pisces	λ	[unread]	[unread]	[unread]	[unread]	30	285;09[pred_flat]	17[pred_flat]	15[pred_flat]
